location,station_id,metric,target_date,target_datetime,forecast_issued_at,forecast_mean,actual_value,unit,forecast_source,forecast_model,actual_source,source_location_name,latitude,longitude,timezone,horizon_hours,notes
Milan,LIMC,high_temperature,2026-03-17,2026-03-17T00:00:00+00:00,2026-03-16T12:00:00+00:00,16.2,15.9,C,open_meteo,0.06914138793945312,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-17,2026-03-17T12:00:00+00:00,2026-03-16T12:00:00+00:00,16.2,15.9,C,open_meteo,0.07295608520507812,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-18,2026-03-18T12:00:00+00:00,2026-03-16T12:00:00+00:00,14.3,13.4,C,open_meteo,0.029206275939941406,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-17,2026-03-17T12:00:00+00:00,2026-03-17T00:00:00+00:00,16.2,15.9,C,open_meteo,0.06878376007080078,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-18,2026-03-18T00:00:00+00:00,2026-03-17T00:00:00+00:00,14.3,13.4,C,open_meteo,0.04673004150390625,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-19,2026-03-19T00:00:00+00:00,2026-03-17T00:00:00+00:00,17.4,16.8,C,open_meteo,0.06520748138427734,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-18,2026-03-18T00:00:00+00:00,2026-03-17T12:00:00+00:00,14.3,13.4,C,open_meteo,0.055789947509765625,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-18,2026-03-18T12:00:00+00:00,2026-03-17T12:00:00+00:00,14.3,13.4,C,open_meteo,0.05125999450683594,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-19,2026-03-19T12:00:00+00:00,2026-03-17T12:00:00+00:00,17.4,16.8,C,open_meteo,0.0514984130859375,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-18,2026-03-18T12:00:00+00:00,2026-03-18T00:00:00+00:00,14.3,13.4,C,open_meteo,0.02968311309814453,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-19,2026-03-19T00:00:00+00:00,2026-03-18T00:00:00+00:00,17.4,16.8,C,open_meteo,0.06914138793945312,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-20,2026-03-20T00:00:00+00:00,2026-03-18T00:00:00+00:00,15.5,14.9,C,open_meteo,0.03516674041748047,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-19,2026-03-19T00:00:00+00:00,2026-03-18T12:00:00+00:00,17.4,16.8,C,open_meteo,0.1341104507446289,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-19,2026-03-19T12:00:00+00:00,2026-03-18T12:00:00+00:00,17.4,16.8,C,open_meteo,0.032901763916015625,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-20,2026-03-20T12:00:00+00:00,2026-03-18T12:00:00+00:00,15.5,14.9,C,open_meteo,0.03612041473388672,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-19,2026-03-19T12:00:00+00:00,2026-03-19T00:00:00+00:00,17.4,16.8,C,open_meteo,0.04279613494873047,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-20,2026-03-20T00:00:00+00:00,2026-03-19T00:00:00+00:00,15.5,14.9,C,open_meteo,0.03600120544433594,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-21,2026-03-21T00:00:00+00:00,2026-03-19T00:00:00+00:00,15.2,14.9,C,open_meteo,0.037670135498046875,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-20,2026-03-20T00:00:00+00:00,2026-03-19T12:00:00+00:00,15.5,14.9,C,open_meteo,0.26416778564453125,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-20,2026-03-20T12:00:00+00:00,2026-03-19T12:00:00+00:00,15.5,14.9,C,open_meteo,0.03528594970703125,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-21,2026-03-21T12:00:00+00:00,2026-03-19T12:00:00+00:00,15.2,14.9,C,open_meteo,0.09608268737792969,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-20,2026-03-20T12:00:00+00:00,2026-03-20T00:00:00+00:00,15.5,14.9,C,open_meteo,0.051140785217285156,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-21,2026-03-21T00:00:00+00:00,2026-03-20T00:00:00+00:00,15.2,14.9,C,open_meteo,0.04935264587402344,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-22,2026-03-22T00:00:00+00:00,2026-03-20T00:00:00+00:00,12.7,12.6,C,open_meteo,0.9087324142456055,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-21,2026-03-21T00:00:00+00:00,2026-03-20T12:00:00+00:00,15.2,14.9,C,open_meteo,0.05352497100830078,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-21,2026-03-21T12:00:00+00:00,2026-03-20T12:00:00+00:00,15.2,14.9,C,open_meteo,0.061631202697753906,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-22,2026-03-22T12:00:00+00:00,2026-03-20T12:00:00+00:00,12.7,12.6,C,open_meteo,0.07331371307373047,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-21,2026-03-21T12:00:00+00:00,2026-03-21T00:00:00+00:00,15.2,14.9,C,open_meteo,0.21505355834960938,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-22,2026-03-22T00:00:00+00:00,2026-03-21T00:00:00+00:00,12.7,12.6,C,open_meteo,0.1016855239868164,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-23,2026-03-23T00:00:00+00:00,2026-03-21T00:00:00+00:00,15.6,15.9,C,open_meteo,0.07867813110351562,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-22,2026-03-22T00:00:00+00:00,2026-03-21T12:00:00+00:00,12.7,12.6,C,open_meteo,0.0635385513305664,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-22,2026-03-22T12:00:00+00:00,2026-03-21T12:00:00+00:00,12.7,12.6,C,open_meteo,0.052928924560546875,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-23,2026-03-23T12:00:00+00:00,2026-03-21T12:00:00+00:00,15.6,15.9,C,open_meteo,0.09775161743164062,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-22,2026-03-22T12:00:00+00:00,2026-03-22T00:00:00+00:00,12.7,12.6,C,open_meteo,0.07939338684082031,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-23,2026-03-23T00:00:00+00:00,2026-03-22T00:00:00+00:00,15.6,15.9,C,open_meteo,0.049591064453125,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-24,2026-03-24T00:00:00+00:00,2026-03-22T00:00:00+00:00,17.1,16.7,C,open_meteo,0.05984306335449219,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-23,2026-03-23T00:00:00+00:00,2026-03-22T12:00:00+00:00,15.6,15.9,C,open_meteo,0.14770030975341797,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-23,2026-03-23T12:00:00+00:00,2026-03-22T12:00:00+00:00,15.6,15.9,C,open_meteo,0.051856040954589844,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-24,2026-03-24T12:00:00+00:00,2026-03-22T12:00:00+00:00,17.1,16.7,C,open_meteo,0.058531761169433594,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-23,2026-03-23T12:00:00+00:00,2026-03-23T00:00:00+00:00,15.6,15.9,C,open_meteo,0.054955482482910156,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-24,2026-03-24T00:00:00+00:00,2026-03-23T00:00:00+00:00,17.1,16.7,C,open_meteo,0.09810924530029297,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-25,2026-03-25T00:00:00+00:00,2026-03-23T00:00:00+00:00,17.0,17.2,C,open_meteo,0.0833272933959961,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-24,2026-03-24T00:00:00+00:00,2026-03-23T12:00:00+00:00,17.1,16.7,C,open_meteo,0.10013580322265625,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-24,2026-03-24T12:00:00+00:00,2026-03-23T12:00:00+00:00,17.1,16.7,C,open_meteo,0.03409385681152344,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-25,2026-03-25T12:00:00+00:00,2026-03-23T12:00:00+00:00,17.0,17.2,C,open_meteo,0.049948692321777344,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-24,2026-03-24T12:00:00+00:00,2026-03-24T00:00:00+00:00,17.1,16.7,C,open_meteo,0.057578086853027344,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-25,2026-03-25T00:00:00+00:00,2026-03-24T00:00:00+00:00,17.0,17.2,C,open_meteo,0.05424022674560547,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-26,2026-03-26T00:00:00+00:00,2026-03-24T00:00:00+00:00,12.6,11.4,C,open_meteo,8.950114250183105,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-25,2026-03-25T00:00:00+00:00,2026-03-24T12:00:00+00:00,17.0,17.2,C,open_meteo,0.10585784912109375,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-25,2026-03-25T12:00:00+00:00,2026-03-24T12:00:00+00:00,17.0,17.2,C,open_meteo,0.12409687042236328,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-26,2026-03-26T12:00:00+00:00,2026-03-24T12:00:00+00:00,12.6,11.4,C,open_meteo,0.10120868682861328,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-25,2026-03-25T12:00:00+00:00,2026-03-25T00:00:00+00:00,17.0,17.2,C,open_meteo,0.040411949157714844,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-26,2026-03-26T00:00:00+00:00,2026-03-25T00:00:00+00:00,12.6,11.4,C,open_meteo,0.03170967102050781,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-27,2026-03-27T00:00:00+00:00,2026-03-25T00:00:00+00:00,15.0,13.2,C,open_meteo,1.8200874328613281,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-26,2026-03-26T00:00:00+00:00,2026-03-25T12:00:00+00:00,12.6,11.4,C,open_meteo,0.046253204345703125,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-26,2026-03-26T12:00:00+00:00,2026-03-25T12:00:00+00:00,12.6,11.4,C,open_meteo,0.07104873657226562,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-27,2026-03-27T12:00:00+00:00,2026-03-25T12:00:00+00:00,15.0,13.2,C,open_meteo,0.2416372299194336,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-26,2026-03-26T12:00:00+00:00,2026-03-26T00:00:00+00:00,12.6,11.4,C,open_meteo,0.02944469451904297,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-27,2026-03-27T00:00:00+00:00,2026-03-26T00:00:00+00:00,15.0,13.2,C,open_meteo,0.06651878356933594,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-28,2026-03-28T00:00:00+00:00,2026-03-26T00:00:00+00:00,17.0,17.1,C,open_meteo,0.059723854064941406,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-27,2026-03-27T00:00:00+00:00,2026-03-26T12:00:00+00:00,15.0,13.2,C,open_meteo,0.051021575927734375,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-27,2026-03-27T12:00:00+00:00,2026-03-26T12:00:00+00:00,15.0,13.2,C,open_meteo,0.07164478302001953,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-28,2026-03-28T12:00:00+00:00,2026-03-26T12:00:00+00:00,17.0,17.1,C,open_meteo,0.05412101745605469,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-27,2026-03-27T12:00:00+00:00,2026-03-27T00:00:00+00:00,15.0,13.2,C,open_meteo,0.07474422454833984,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-28,2026-03-28T00:00:00+00:00,2026-03-27T00:00:00+00:00,17.0,17.1,C,open_meteo,0.04303455352783203,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-29,2026-03-29T00:00:00+00:00,2026-03-27T00:00:00+00:00,17.2,15.9,C,open_meteo,0.09632110595703125,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-28,2026-03-28T00:00:00+00:00,2026-03-27T12:00:00+00:00,17.0,17.1,C,open_meteo,0.05507469177246094,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-28,2026-03-28T12:00:00+00:00,2026-03-27T12:00:00+00:00,17.0,17.1,C,open_meteo,0.12540817260742188,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-29,2026-03-29T12:00:00+00:00,2026-03-27T12:00:00+00:00,17.2,15.9,C,open_meteo,0.1100301742553711,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-28,2026-03-28T12:00:00+00:00,2026-03-28T00:00:00+00:00,17.0,17.1,C,open_meteo,0.08392333984375,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-29,2026-03-29T00:00:00+00:00,2026-03-28T00:00:00+00:00,17.2,15.9,C,open_meteo,0.03516674041748047,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-30,2026-03-30T00:00:00+00:00,2026-03-28T00:00:00+00:00,17.5,17.0,C,open_meteo,0.06413459777832031,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-29,2026-03-29T00:00:00+00:00,2026-03-28T12:00:00+00:00,17.2,15.9,C,open_meteo,0.053048133850097656,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-29,2026-03-29T12:00:00+00:00,2026-03-28T12:00:00+00:00,17.2,15.9,C,open_meteo,0.03790855407714844,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-30,2026-03-30T12:00:00+00:00,2026-03-28T12:00:00+00:00,17.5,17.0,C,open_meteo,0.036835670471191406,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-29,2026-03-29T12:00:00+00:00,2026-03-29T00:00:00+00:00,17.2,15.9,C,open_meteo,0.0667572021484375,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-30,2026-03-30T00:00:00+00:00,2026-03-29T00:00:00+00:00,17.5,17.0,C,open_meteo,0.04887580871582031,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-31,2026-03-31T00:00:00+00:00,2026-03-29T00:00:00+00:00,13.6,13.1,C,open_meteo,0.05066394805908203,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-30,2026-03-30T00:00:00+00:00,2026-03-29T12:00:00+00:00,17.5,17.0,C,open_meteo,0.03337860107421875,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-30,2026-03-30T12:00:00+00:00,2026-03-29T12:00:00+00:00,17.5,17.0,C,open_meteo,0.06318092346191406,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-31,2026-03-31T12:00:00+00:00,2026-03-29T12:00:00+00:00,13.6,13.1,C,open_meteo,0.041484832763671875,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-30,2026-03-30T12:00:00+00:00,2026-03-30T00:00:00+00:00,17.5,17.0,C,open_meteo,0.08130073547363281,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-31,2026-03-31T00:00:00+00:00,2026-03-30T00:00:00+00:00,13.6,13.1,C,open_meteo,0.04458427429199219,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-04-01,2026-04-01T00:00:00+00:00,2026-03-30T00:00:00+00:00,16.1,15.9,C,open_meteo,0.7255077362060547,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-31,2026-03-31T00:00:00+00:00,2026-03-30T12:00:00+00:00,13.6,13.1,C,open_meteo,0.03266334533691406,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,12.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-03-31,2026-03-31T12:00:00+00:00,2026-03-30T12:00:00+00:00,13.6,13.1,C,open_meteo,0.10526180267333984,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,24.0,target_datetime_from_forecast_issue_plus_horizon
Milan,LIMC,high_temperature,2026-04-01,2026-04-01T12:00:00+00:00,2026-03-30T12:00:00+00:00,16.1,15.9,C,open_meteo,0.07140636444091797,open_meteo_archive,Malpensa Intl Airport Station,45.6306,8.7281,Europe/Rome,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-01,2026-03-01T12:00:00+00:00,2026-03-01T00:00:00+00:00,22.8,22.8,C,open_meteo,1.450657844543457,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-02,2026-03-02T00:00:00+00:00,2026-03-01T00:00:00+00:00,24.5,24.5,C,open_meteo,0.03361701965332031,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-03,2026-03-03T00:00:00+00:00,2026-03-01T00:00:00+00:00,27.0,27.0,C,open_meteo,0.05257129669189453,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-02,2026-03-02T00:00:00+00:00,2026-03-01T12:00:00+00:00,24.5,24.5,C,open_meteo,0.0553131103515625,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-02,2026-03-02T12:00:00+00:00,2026-03-01T12:00:00+00:00,24.5,24.5,C,open_meteo,0.037550926208496094,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-03,2026-03-03T12:00:00+00:00,2026-03-01T12:00:00+00:00,27.0,27.0,C,open_meteo,0.05626678466796875,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
